Family	Model	Degrees of freedom	LnL	# sites (BEB pp > 0.95)	# sites (BEB pp > 0.99)	dN	dS	dN/dS	Num. sites (BEB pp > 0.95)	Num. sites (BEB pp > 0.99)	index	Likelihood_ratio	Significativo
F17196_HDIM_G1	M1	7.0	-48.165313	0	0	0.0	0.0	0.6609			6042	1.9999999949504854e-06	-
F99403_MLIG_G1	M2	8.0	-1461.004453	0	0	0.0	0.0	0.9451	1.0	0.0	19799	17.873563999999988	***
F99403_MLIG_G1	M1	6.0	-1469.941235	0	0	0.0	0.0	0.1697			19799	17.873563999999988	***
F127212_MLIG_G1	M2	7.0	-815.66607	0	0	0.003	0.0323	0.0922	0.0	0.0	4614	1.1999999969702912e-05	-
F127212_MLIG_G1	M1	5.0	-815.666076	0	0	0.0029	0.0317	0.0922			4614	1.1999999969702912e-05	-
F96672_MLIG_G1	M2	7.0	-1538.601897	0	0	0.0029	0.0334	0.0882	0.0	0.0	19370	3.999999989900971e-06	-
F96672_MLIG_G1	M1	5.0	-1538.601899	0	0	0.0028	0.0323	0.0882			19370	3.999999989900971e-06	-
F12418_MLIG_G1	M1	6.0	-2128.988324	0	0	0.3449	0.6171	0.5589			4125	275.5541500000004	***
F12418_MLIG_G1	M2	8.0	-1991.2112489999997	0	0	0.0	0.0	456.8543	125.0	98.0	4125	275.5541500000004	***
F5846_MLIG_G1	M1	6.0	-485.54824	0	0	0.0	0.0	0.7726			13009	6.286804000000075	***
F5846_MLIG_G1	M2	8.0	-482.404838	0	0	0.0	0.0	14.7494	20.0	11.0	13009	6.286804000000075	***
F32165_MLIG_G1	M1	6.0	-496.47918200000004	0	0	0.0014	0.02	0.0699			8638	4.0000001035878086e-06	-
F32165_MLIG_G1	M2	8.0	-496.47918	0	0	0.0014	0.02	0.0699	0.0	0.0	8638	4.0000001035878086e-06	-
F113139_MLIG_G1	M1	12.0	-464.331991	0	0	0.0	0.0	0.9928			2207	-0.6163000000000238	-
F113139_MLIG_G1	M2	14.0	-464.640141	0	0	0.0	0.0	0.6799	0.0	0.0	2207	-0.6163000000000238	-
F94288_MLIG_G1	M2	12.0	-2170.6791550000003	0	0	0.0	0.0	0.1636	0.0	0.0	18985	0.00016999999934341758	-
F94288_MLIG_G1	M1	10.0	-2170.67924	0	0	0.0	0.0	0.1636			18985	0.00016999999934341758	-
F41059_MLIG_G1	M2	7.0	-411.770065	0	0	0.0	0.0	999.0	0.0	0.0	10097	0.9133839999999509	-
F41059_MLIG_G1	M1	5.0	-412.22675699999996	0	0	0.0034	0.0034	1.0			10097	0.9133839999999509	-
F93364_MLIG_G1	M2	7.0	-2545.467134	0	0	0.0	0.0	0.1057	0.0	0.0	18834	3.99999953515362e-06	-
F93364_MLIG_G1	M1	5.0	-2545.4671359999998	0	0	0.0013	0.0123	0.1057			18834	3.99999953515362e-06	-
F77895_TREG_G1	M2	8.0	-1545.777142	0	0	0.0	0.0	0.331	0.0	0.0	16236	-0.003527999999732856	-
F77895_TREG_G1	M1	6.0	-1545.775378	0	0	0.0	0.0	0.3284			16236	-0.003527999999732856	-
F61031_SMED_G1	M1	5.0	-599.915491	0	0	0.002	0.0241	0.0823			13431	1.1999999969702912e-05	-
F61031_SMED_G1	M2	7.0	-599.915485	0	0	0.0027	0.0328	0.0823	0.0	0.0	13431	1.1999999969702912e-05	-
F121871_SCUR_G3	M2	7.0	-3671.804182	0	0	0.0	0.0	4.2834	0.0	0.0	3713	7.505873999999494	***
F121871_SCUR_G3	M1	5.0	-3675.5571189999996	0	0	0.0039	0.0199	0.1957			3713	7.505873999999494	***
F16563_MLIG_G1	M1	7.0	-3390.744101	0	0	0.0	0.0	0.9379			5935	-0.0005200000005061156	-
F16563_MLIG_G1	M2	9.0	-3390.744361	0	0	0.0	0.0	0.9379	0.0	0.0	5935	-0.0005200000005061156	-
F89196_SMED_G1	M2	7.0	-770.536512	0	0	16.6667	16.6667	1.0	0.0	0.0	18098	-9.999999974752427e-06	-
F89196_SMED_G1	M1	5.0	-770.536507	0	0	16.6667	16.6667	1.0			18098	-9.999999974752427e-06	-
F86800_HDIM_G1	M2	8.0	-516.788587	0	0	18.6248	4.4324	4.202	13.0	0.0	17706	2.2089119999998275	-
F86800_HDIM_G1	M1	6.0	-517.8930429999999	0	0	2.9126	2.9126	1.0			17706	2.2089119999998275	-
F131670_MLIG_G1	M2	8.0	-736.318113	0	0	0.0	0.0095	0.0	0.0	0.0	5384	6.200000007083872e-05	-
F131670_MLIG_G1	M1	6.0	-736.3181440000001	0	0	0.0	0.0095	0.0			5384	6.200000007083872e-05	-
F114451_SMAT_G1	M2	7.0	-562.620929	0	0	0.0	0.0	0.0	0.0	0.0	2426	0.00039199999991978984	-
F114451_SMAT_G1	M1	5.0	-562.621125	0	0	0.0	0.0	0.3452			2426	0.00039199999991978984	-
F66449_SMED_G1	M1	5.0	-454.41437300000007	0	0	0.517	1.1019	0.4692			14376	0.0964560000001029	-
F66449_SMED_G1	M2	7.0	-454.366145	0	0	5.1167	1.0014	5.1094	0.0	0.0	14376	0.0964560000001029	-
F11880_SMED_G1	M1	5.0	-519.188255	0	0	0.0028	0.0108	0.2607			3179	0.0	-
F11880_SMED_G1	M2	7.0	-519.188255	0	0	0.0	0.0	0.2607	0.0	0.0	3179	0.0	-
F3354_MLIG_G1	M2	9.0	-1058.3181730000001	0	0	1.496	0.9992	1.4972	0.0	0.0	8878	0.1648139999997511	-
F3354_MLIG_G1	M1	7.0	-1058.40058	0	0	1.8783	2.0616	0.9111			8878	0.1648139999997511	-
F28773_MLIG_G1	M1	5.0	-1150.506326	0	0	0.3162	0.5054	0.6256			8088	67.67281400000002	***
F28773_MLIG_G1	M2	7.0	-1116.669919	0	0	23.912	0.0467	511.7208	62.0	43.0	8088	67.67281400000002	***
F125702_MCOR_G1	M1	5.0	-995.008743	0	0	0.0184	0.0547	0.3363			4364	1.5999999959603883e-05	-
F125702_MCOR_G1	M2	7.0	-995.008735	0	0	0.0184	0.0547	0.3363	0.0	0.0	4364	1.5999999959603883e-05	-
F26176_MCOR_G1	M1	6.0	-219.95015099999998	0	0	0.0	0.0	0.4268			7546	4.1747739999999	-
F26176_MCOR_G1	M2	8.0	-217.86276400000003	0	0	0.0	0.0	6.4898	0.0	0.0	7546	4.1747739999999	-
F49186_MLIG_G1	M2	7.0	-2120.136227	0	0	0.0	0.0	105.2529	0.0	0.0	11463	0.40591200000017125	-
F49186_MLIG_G1	M1	5.0	-2120.339183	0	0	0.0	0.0	1.0			11463	0.40591200000017125	-
F24117_TREG_G1	M1	5.0	-486.070746	0	0	0.0	0.0	0.3574			7187	9.599999987131014e-05	-
F24117_TREG_G1	M2	7.0	-486.07069800000005	0	0	0.0	0.0	1.1876	0.0	0.0	7187	9.599999987131014e-05	-
F100534_TASI_G1	M1	5.0	-5598.432844	0	0	0.0	0.0	0.0			110	0.0008219999999710126	-
F100534_TASI_G1	M2	7.0	-5598.432433	0	0	0.0	0.0	0.0	0.0	0.0	110	0.0008219999999710126	-
F116095_SMED_G1	M1	16.0	-1586.716456	0	0	0.0	0.0	0.4787			2694	0.0	-
F116095_SMED_G1	M2	18.0	-1586.716456	0	0	0.0	0.0	0.4787	0.0	0.0	2694	0.0	-
F115688_MLIG_G1	M1	6.0	-2124.311233	0	0	0.0052	0.0226	0.2322			2615	2.0556500000002416	-
F115688_MLIG_G1	M2	8.0	-2123.283408	0	0	0.0067	0.0214	0.3109	0.0	0.0	2615	2.0556500000002416	-
F79140_SMED_G1	M1	5.0	-283.580348	0	0	0.0	0.0	0.0			16439	4.200000000764703e-05	-
F79140_SMED_G1	M2	7.0	-283.580327	0	0	0.0	0.0145	0.0	0.0	0.0	16439	4.200000000764703e-05	-
F96949_MLIG_G1	M1	5.0	-588.008517	0	0	0.0	0.0	0.0			19397	0.00018799999998009298	-
F96949_MLIG_G1	M2	7.0	-588.008423	0	0	0.0	0.0	0.0	0.0	0.0	19397	0.00018799999998009298	-
F64866_MLIG_G1	M2	8.0	-1186.379135	0	0	0.0	0.0	0.2467	0.0	0.0	14065	1.5999999959603883e-05	-
F64866_MLIG_G1	M1	6.0	-1186.3791429999999	0	0	0.0	0.0	0.2467			14065	1.5999999959603883e-05	-
F62499_SMAR_G1	M1	5.0	-248.48719900000003	0	0	0.0	0.0	1.0			13672	2.6000000104886567e-05	-
F62499_SMAR_G1	M2	7.0	-248.48718599999998	0	0	0.0	0.0	262.1621	0.0	0.0	13672	2.6000000104886567e-05	-
F63320_SMED_G1	M1	5.0	-823.255438	0	0	0.0044	0.0143	0.3047			13813	15.595362000000023	***
F63320_SMED_G1	M2	7.0	-815.457757	0	0	0.0	0.0	8.4647	1.0	0.0	13813	15.595362000000023	***
F7657_MLIG_G1	M1	6.0	-1258.822497	0	0	0.0	0.0	1.0			16008	0.0	-
F7657_MLIG_G1	M2	8.0	-1258.822497	0	0	0.0	0.0	1.0	0.0	0.0	16008	0.0	-
F22342_MLIG_G1	M2	7.0	-2802.465235	0	0	0.0052	0.0284	0.1828	0.0	0.0	6907	1.7999999727180693e-05	-
F22342_MLIG_G1	M1	5.0	-2802.465244	0	0	0.0036	0.0195	0.1828			6907	1.7999999727180693e-05	-
F12060_TREG_G1	M2	7.0	-1194.573465	0	0	0.0051	0.1106	0.0462	0.0	0.0	3486	0.0003560000000106811	-
F12060_TREG_G1	M1	5.0	-1194.573643	0	0	0.0051	0.1105	0.0462			3486	0.0003560000000106811	-
F86407_MLIG_G1	M1	5.0	-4157.536416	0	0	0.0026	0.012	0.2171			17635	3.111666000000696	-
F86407_MLIG_G1	M2	7.0	-4155.980583	0	0	0.0135	0.0099	1.3577	0.0	0.0	17635	3.111666000000696	-
F47087_MLIG_G1	M1	20.0	-1062.9211810000002	0	0	0.0	0.0	0.2362			11139	-1.845049999999901	-
F47087_MLIG_G1	M2	22.0	-1063.843706	0	0	0.0	0.0	0.2758	0.0	0.0	11139	-1.845049999999901	-
F117262_SMAT_G1	M1	12.0	-1562.213398	0	0	0.0	0.0	0.1217			2898	4.781518000000233	-
F117262_SMAT_G1	M2	14.0	-1559.822639	0	0	0.0	0.0	0.2693	0.0	0.0	2898	4.781518000000233	-
F7579_MLIG_G1	M1	5.0	-894.050166	0	0	0.0	0.0021	0.0			15884	0.0001979999999548454	-
F7579_MLIG_G1	M2	7.0	-894.050067	0	0	0.0	0.0	0.0	0.0	0.0	15884	0.0001979999999548454	-
F66343_SMED_G1	M2	7.0	-858.199708	0	0	0.0836	0.0375	2.2284	1.0	0.0	14358	16.286698000000115	***
F66343_SMED_G1	M1	5.0	-866.343057	0	0	0.0522	0.0845	0.618			14358	16.286698000000115	***
F113353_SMED_G1	M2	7.0	-681.222354	0	0	0.0	0.0	0.0	0.0	0.0	2243	0.00011199999994460086	-
F113353_SMED_G1	M1	5.0	-681.22241	0	0	0.0	0.0156	0.0			2243	0.00011199999994460086	-
F61620_SMED_G1	M1	5.0	-306.22715	0	0	0.013000000000000001	0.0216	0.6033			13532	5.384505999999988	-
F61620_SMED_G1	M2	7.0	-303.534897	0	0	0.0	0.0	98.0593	4.0	1.0	13532	5.384505999999988	-
F96266_MLIG_G1	M2	7.0	-1064.3691529999999	0	0	0.0	0.0069	0.0	0.0	0.0	19299	6.400000029316288e-05	-
F96266_MLIG_G1	M1	5.0	-1064.369185	0	0	0.0	0.0069	0.0			19299	6.400000029316288e-05	-
F106264_MLIG_G1	M1	5.0	-1588.7423039999999	0	0	16.6613	16.6613	1.0			1025	-6.000000212225132e-06	-
F106264_MLIG_G1	M2	7.0	-1588.742307	0	0	16.6729	16.6583	1.0009	0.0	0.0	1025	-6.000000212225132e-06	-
F89056_MLIG_G1	M1	10.0	-862.203584	0	0	0.0	0.0	1.0			18073	0.00091999999995096	-
F89056_MLIG_G1	M2	12.0	-862.203124	0	0	10.2709	10.2709	1.0	0.0	0.0	18073	0.00091999999995096	-
F10462_MLIG_G1	M1	6.0	-751.328313	0	0	0.0039	0.0176	0.2214			757	5.999999984851456e-06	-
F10462_MLIG_G1	M2	8.0	-751.32831	0	0	0.0039	0.0176	0.2214	0.0	0.0	757	5.999999984851456e-06	-
F95457_MLIG_G1	M2	8.0	-550.271788	0	0	0.0	0.0	0.0	0.0	0.0	19161	0.00016200000004573667	-
F95457_MLIG_G1	M1	6.0	-550.271869	0	0	0.0	0.0	0.0			19161	0.00016200000004573667	-
F17189_MLIG_G1	M2	8.0	-719.170287	0	0	0.0	0.0	58.1442	31.0	20.0	6041	67.46947999999975	***
F17189_MLIG_G1	M1	6.0	-752.9050269999999	0	0	0.0	0.0	0.4101			6041	67.46947999999975	***
F91357_MLIG_G1	M2	7.0	-5754.203609	0	0	1.0485	0.0427	24.5634	19.0	7.0	18461	166.3866339999986	***
F91357_MLIG_G1	M1	5.0	-5837.396925999999	0	0	0.0081	0.0713	0.1136			18461	166.3866339999986	***
F81743_MLIG_G1	M1	5.0	-548.095849	0	0	0.0023	0.0169	0.1384			16853	1.9999999949504854e-06	-
F81743_MLIG_G1	M2	7.0	-548.095848	0	0	0.0	0.0	0.1384	0.0	0.0	16853	1.9999999949504854e-06	-
F107402_MLIG_G1	M2	16.0	-410.632992	0	0	0.0	0.0	1.0	0.0	0.0	1210	-1.9999999949504854e-06	-
F107402_MLIG_G1	M1	14.0	-410.632991	0	0	0.0	0.0	1.0			1210	-1.9999999949504854e-06	-
F31675_MLIG_G1	M2	7.0	-447.261366	0	0	0.0	0.0	999.0	0.0	0.0	8559	0.4970419999999649	-
F31675_MLIG_G1	M1	5.0	-447.509887	0	0	0.003	0.003	1.0			8559	0.4970419999999649	-
F5760_SMED_G1	M1	5.0	-279.772585	0	0	0.0049	0.0049	1.0			12879	0.9815159999999423	-
F5760_SMED_G1	M2	7.0	-279.281827	0	0	0.0	0.0	998.9999	0.0	0.0	12879	0.9815159999999423	-
F80039_MCOR_G1	M2	9.0	-1000.793796	0	0	0.0	0.0	1.4537	0.0	0.0	16581	8.644285999999965	***
F80039_MCOR_G1	M1	7.0	-1005.115939	0	0	0.2479	0.2479	1.0			16581	8.644285999999965	***
F49013_TREG_G1	M2	7.0	-938.341019	0	0	0.0429	0.0817	0.5254	0.0	0.0	11441	0.4674840000000131	-
F49013_TREG_G1	M1	5.0	-938.574761	0	0	0.0355	0.08	0.444			11441	0.4674840000000131	-
F47423_MLIG_G1	M2	8.0	-1074.631727	0	0	0.0	0.0	0.1945	0.0	0.0	11195	1.99999976757681e-06	-
F47423_MLIG_G1	M1	6.0	-1074.6317279999998	0	0	0.0	0.0	0.1945			11195	1.99999976757681e-06	-
F59506_TASI_G1	M1	7.0	-1253.43871	0	0	0.0	0.0	0.2138			13167	0.0	-
F59506_TASI_G1	M2	9.0	-1253.43871	0	0	0.0	0.0	0.2138	0.0	0.0	13167	0.0	-
F8981_SMED_G1	M1	5.0	-408.938975	0	0	0.0	0.0265	0.0			18206	0.00028800000006867776	-
F8981_SMED_G1	M2	7.0	-408.938831	0	0	0.0	0.0261	0.0	0.0	0.0	18206	0.00028800000006867776	-
F90650_TREG_G1	M2	38.0	-843.0989480000001	0	0	0.0	0.0	8.2603	17.0	7.0	18352	46.642693999999665	***
F90650_TREG_G1	M1	36.0	-866.4202949999999	0	0	0.0	0.0	0.3171			18352	46.642693999999665	***
F66550_TREG_G1	M2	7.0	-1241.5292550000001	0	0	0.0	0.0	7.8428	1.0	0.0	14399	14.853537999999844	***
F66550_TREG_G1	M1	5.0	-1248.956024	0	0	0.0429	0.0989	0.4336			14399	14.853537999999844	***
F33205_MLIG_G1	M1	7.0	-1635.990049	0	0	0.0	0.0	0.0394			8824	4.200000012133387e-05	-
F33205_MLIG_G1	M2	9.0	-1635.990028	0	0	0.0	0.0	0.0394	0.0	0.0	8824	4.200000012133387e-05	-
F35886_MLIG_G1	M2	7.0	-182.67091299999998	0	0	0.0	0.0	0.7687	0.0	0.0	9256	-3.399999997100167e-05	-
F35886_MLIG_G1	M1	5.0	-182.670896	0	0	0.0	0.0	0.0			9256	-3.399999997100167e-05	-
F87753_SMED_G1	M2	7.0	-189.683502	0	0	0.0	0.0	0.0	0.0	0.0	17871	3.5999999965952156e-05	-
F87753_SMED_G1	M1	5.0	-189.68352	0	0	0.0	0.0	0.3436			17871	3.5999999965952156e-05	-
F28415_MLIG_G1	M2	8.0	-2734.477395	0	0	12.850999999999999	0.6913	18.5893	19.0	0.0	8018	2.635570000000371	-
F28415_MLIG_G1	M1	6.0	-2735.79518	0	0	1.4513	1.4513	1.0			8018	2.635570000000371	-
F2380_MLIG_G1	M2	8.0	-1139.4548109999998	0	0	0.0	0.0123	0.0	0.0	0.0	7129	0.00046200000042517786	-
F2380_MLIG_G1	M1	6.0	-1139.455042	0	0	0.0	0.0123	0.0			7129	0.00046200000042517786	-
F127291_MLIG_G1	M1	5.0	-1921.3061030000001	0	0	3.5094	3.5094	1.0			4638	5.192614000000049	-
F127291_MLIG_G1	M2	7.0	-1918.709796	0	0	22.9573	2.006	11.4442	102.0	36.0	4638	5.192614000000049	-
F78516_MLIG_G1	M1	6.0	-1912.3439280000002	0	0	0.0059	0.0443	0.1338			16342	2.4000000394153176e-05	-
F78516_MLIG_G1	M2	8.0	-1912.343916	0	0	0.0059	0.0443	0.1338	0.0	0.0	16342	2.4000000394153176e-05	-
F114460_MLIG_G1	M2	7.0	-1983.7534059999998	0	0	0.0	0.0	0.439	0.0	0.0	2428	0.0	-
F114460_MLIG_G1	M1	5.0	-1983.7534059999998	0	0	0.0045	0.0102	0.439			2428	0.0	-
F75667_MLIG_G1	M1	5.0	-1345.506567	0	0	0.0	0.0	0.0			15857	5.399999963628943e-05	-
F75667_MLIG_G1	M2	7.0	-1345.50654	0	0	0.0	0.0	0.0	0.0	0.0	15857	5.399999963628943e-05	-
F119175_MLIG_G1	M1	12.0	-1374.707134	0	0	0.0	0.0	0.9429			3264	0.0	-
F119175_MLIG_G1	M2	14.0	-1374.707134	0	0	0.0	0.0	0.9429	1.0	0.0	3264	0.0	-
F53906_MLIG_G1	M1	6.0	-3102.997091	0	0	0.0	0.0	0.0805			12265	0.00025800000003073364	-
F53906_MLIG_G1	M2	8.0	-3102.996962	0	0	0.0	0.0	0.0805	0.0	0.0	12265	0.00025800000003073364	-
F20820_SMED_G1	M2	14.0	-154.264763	0	0	0.0	0.0	2.3387	0.0	0.0	6657	2.029692000000068	-
F20820_SMED_G1	M1	12.0	-155.27960900000002	0	0	0.0588	0.0588	1.0			6657	2.029692000000068	-
F84433_MLIG_G1	M1	6.0	-1747.0360640000001	0	0	0.0008	0.0008	1.0			17300	0.8678439999998773	-
F84433_MLIG_G1	M2	8.0	-1746.6021420000002	0	0	0.0	0.0	133.2678	0.0	0.0	17300	0.8678439999998773	-
F67296_MLIG_G1	M1	5.0	-730.333912	0	0	0.0	0.0	0.1431			14528	1.9999999949504854e-06	-
F67296_MLIG_G1	M2	7.0	-730.3339110000001	0	0	0.0	0.0	0.1431	0.0	0.0	14528	1.9999999949504854e-06	-
F52782_MLIG_G1	M1	6.0	-880.0282070000001	0	0	0.0	0.0	1.0			12050	0.2332800000001498	-
F52782_MLIG_G1	M2	8.0	-879.911567	0	0	0.0	0.0	108.2723	0.0	0.0	12050	0.2332800000001498	-
F48713_MLIG_G1	M1	6.0	-837.991905	0	0	0.0	0.0	0.3429			11384	1.0674599999999828	-
F48713_MLIG_G1	M2	8.0	-837.458175	0	0	0.0	0.0	1.1268	0.0	0.0	11384	1.0674599999999828	-
F90386_MLIG_G1	M1	6.0	-1667.750178	0	0	0.0	0.0	0.0538			18300	3.999999989900971e-06	-
F90386_MLIG_G1	M2	8.0	-1667.750176	0	0	0.0	0.0	0.0538	0.0	0.0	18300	3.999999989900971e-06	-
F107189_EMUL_G1	M1	5.0	-1660.927197	0	0	0.0	0.0	0.0			1168	-0.000210000000151922	-
F107189_EMUL_G1	M2	7.0	-1660.927302	0	0	0.0	0.0	0.2705	0.0	0.0	1168	-0.000210000000151922	-
F64990_MLIG_G1	M2	7.0	-1187.668362	0	0	0.0	0.0	0.0999	0.0	0.0	14082	0.03139000000010128	-
F64990_MLIG_G1	M1	5.0	-1187.684057	0	0	0.0	0.0	0.0997			14082	0.03139000000010128	-
F92259_SMAN_G1	M2	7.0	-1524.140181	0	0	0.2497	0.0448	5.5747	2.0	0.0	18628	17.766090000000077	***
F92259_SMAN_G1	M1	5.0	-1533.023226	0	0	0.0133	0.0592	0.2253			18628	17.766090000000077	***
F100876_MLIG_G1	M1	6.0	-724.691572	0	0	0.0	0.0	0.0709			163	7.071181999999908	***
F100876_MLIG_G1	M2	8.0	-721.155981	0	0	0.0	0.0	2.5932	0.0	0.0	163	7.071181999999908	***
F40571_TREG_G1	M1	6.0	-1072.239623	0	0	0.1376	0.5919	0.2325			10034	0.7605279999997947	-
F40571_TREG_G1	M2	8.0	-1071.859359	0	0	0.1809	0.5786	0.3126	0.0	0.0	10034	0.7605279999997947	-
F116694_MLIG_G1	M2	7.0	-2190.723481	0	0	0.0033	0.012	0.2766	0.0	0.0	2797	0.0	-
F116694_MLIG_G1	M1	5.0	-2190.723481	0	0	0.0029	0.0104	0.2766			2797	0.0	-
F19639_OVIV_G1	M2	7.0	-761.430037	0	0	0.1331	0.5405	0.2462	0.0	0.0	6445	0.0	-
F19639_OVIV_G1	M1	5.0	-761.430037	0	0	0.1331	0.5405	0.2462			6445	0.0	-
F80460_HDIM_G1	M2	7.0	-68.940662	0	0	0.0	0.0	0.7752	0.0	0.0	16635	-4.5999999997548e-05	-
F80460_HDIM_G1	M1	5.0	-68.940639	0	0	0.0	0.0	0.0			16635	-4.5999999997548e-05	-
F42631_MLIG_G1	M1	6.0	-1423.806075	0	0	0.0039	0.0768	0.0503			10363	0.00010399999973742524	-
F42631_MLIG_G1	M2	8.0	-1423.806023	0	0	0.0039	0.0768	0.0503	0.0	0.0	10363	0.00010399999973742524	-
F1099_MLIG_G1	M2	7.0	-382.478325	0	0	0.0558	0.0224	2.4898	0.0	0.0	1651	4.7620600000000195	-
F1099_MLIG_G1	M1	5.0	-384.859355	0	0	0.0108	0.0308	0.3502			1651	4.7620600000000195	-
F90302_SJAP_G1	M2	7.0	-211.278688	0	0	0.0	0.0	1.0	0.0	0.0	18286	2.0000000006348273e-05	-
F90302_SJAP_G1	M1	5.0	-211.278698	0	0	0.0	0.0	0.3268			18286	2.0000000006348273e-05	-
F100081_HMIC_G1	M1	6.0	-333.769979	0	0	0.0	0.0	0.7473			17	3.999999989900971e-06	-
F100081_HMIC_G1	M2	8.0	-333.769977	0	0	0.0	0.0	0.8856	0.0	0.0	17	3.999999989900971e-06	-
F37825_SMAN_G1	M1	6.0	-872.9028460000001	0	0	0.0	0.0	0.9832			9571	1.1682880000003024	-
F37825_SMAN_G1	M2	8.0	-872.3187019999999	0	0	0.0	0.0	26.3182	58.0	9.0	9571	1.1682880000003024	-
F50156_MLIG_G1	M1	7.0	-1212.686474	0	0	0.0	0.0	0.2901			11613	85.51661800000011	***
F50156_MLIG_G1	M2	9.0	-1169.928165	0	0	0.0	0.0	50.3549	6.0	3.0	11613	85.51661800000011	***
F56746_MLIG_G1	M2	8.0	-598.6488	0	0	0.0	0.0	0.2339	0.0	0.0	12727	0.7880919999997786	-
F56746_MLIG_G1	M1	6.0	-599.0428459999999	0	0	0.0	0.0	0.0909			12727	0.7880919999997786	-
F86330_SMED_G1	M1	5.0	-1990.946711	0	0	16.662	16.662	1.0			17624	0.0	-
F86330_SMED_G1	M2	7.0	-1990.946711	0	0	16.546	16.546	1.0	0.0	0.0	17624	0.0	-
F75896_SMED_G1	M2	9.0	-2189.092876	0	0	0.2254	0.1233	1.8283	27.0	22.0	15896	152.01665400000002	***
F75896_SMED_G1	M1	7.0	-2265.101203	0	0	0.0584	0.3426	0.1704			15896	152.01665400000002	***
F76425_MLIG_G1	M2	7.0	-1049.675581	0	0	0.0	0.0	1.723	0.0	0.0	15982	0.2586380000002464	-
F76425_MLIG_G1	M1	5.0	-1049.8049	0	0	0.0016	0.0016	1.0			15982	0.2586380000002464	-
F96209_TREG_G1	M2	8.0	-1634.151174	0	0	0.0319	0.0819	0.3901	0.0	0.0	19288	2.5467399999997724	-
F96209_TREG_G1	M1	6.0	-1635.424544	0	0	0.0291	0.0838	0.3478			19288	2.5467399999997724	-
F114167_TREG_G1	M1	5.0	-562.8428809999999	0	0	0.0	0.0	0.0905			2373	0.00015799999982846202	-
F114167_TREG_G1	M2	7.0	-562.842802	0	0	0.0	0.0	0.0282	0.0	0.0	2373	0.00015799999982846202	-
F21726_MLIG_G1	M1	5.0	-1006.523275	0	0	0.0014	0.0323	0.0439			6789	1.2000000197076588e-05	-
F21726_MLIG_G1	M2	7.0	-1006.5232689999999	0	0	0.0	0.0	0.0439	0.0	0.0	6789	1.2000000197076588e-05	-
F73815_OVIV_G1	M2	7.0	-440.642931	0	0	0.0	0.0	0.2459	0.0	0.0	15543	-0.00022999999987405317	-
F73815_OVIV_G1	M1	5.0	-440.64281600000004	0	0	0.0	0.0	0.0			15543	-0.00022999999987405317	-
F105991_TREG_G1	M1	5.0	-15150.819355000001	0	0	0.0	0.0	0.0			984	-0.007435999996232567	-
F105991_TREG_G1	M2	7.0	-15150.823073	0	0	0.0	0.0	0.3601	0.0	0.0	984	-0.007435999996232567	-
F108848_MLIG_G1	M1	6.0	-5160.817245	0	0	0.0	0.0	0.1051			1453	40.60975800000051	***
F108848_MLIG_G1	M2	8.0	-5140.512366	0	0	0.0	0.0	0.3689	8.0	2.0	1453	40.60975800000051	***
F90566_MLIG_G1	M1	6.0	-863.3282550000001	0	0	0.0	0.0	0.9214			18335	2.0000004496978363e-06	-
F90566_MLIG_G1	M2	8.0	-863.3282539999999	0	0	0.0	0.0	0.9199	0.0	0.0	18335	2.0000004496978363e-06	-
F89820_MLIG_G1	M1	6.0	-279.78434500000003	0	0	0.0	0.0364	0.0			18207	0.00012800000001789158	-
F89820_MLIG_G1	M2	8.0	-279.784281	0	0	0.0	0.0364	0.0	0.0	0.0	18207	0.00012800000001789158	-
F37494_MLIG_G1	M1	5.0	-328.690201	0	0	0.0	0.0164	0.0			9511	0.00015799999994214886	-
F37494_MLIG_G1	M2	7.0	-328.69012200000003	0	0	0.0	0.0151	0.0	0.0	0.0	9511	0.00015799999994214886	-
F125859_MLIG_G1	M2	8.0	-1141.3582310000002	0	0	0.0	0.0	18.3529	7.0	0.0	4396	54.0463679999998	***
F125859_MLIG_G1	M1	6.0	-1168.381415	0	0	0.0	0.0	0.2469			4396	54.0463679999998	***
F4125_MLIG_G1	M2	7.0	-2022.0403059999999	0	0	0.0	0.0082	0.0	0.0	0.0	10131	0.0001820000002226152	-
F4125_MLIG_G1	M1	5.0	-2022.040397	0	0	0.0	0.0	0.0			10131	0.0001820000002226152	-
F127742_MLIG_G1	M1	6.0	-2227.968645	0	0	0.0111	0.0414	0.2684			4719	30.86072999999942	***
F127742_MLIG_G1	M2	8.0	-2212.53828	0	0	0.0	0.0	6.6323	19.0	8.0	4719	30.86072999999942	***
F73557_MLIG_G1	M1	5.0	-1102.490529	0	0	0.0101	0.0205	0.4922			15505	2.186533999999938	-
F73557_MLIG_G1	M2	7.0	-1101.397262	0	0	0.0	0.0	0.7331	0.0	0.0	15505	2.186533999999938	-
F9965_MLIG_G1	M1	6.0	-2026.826361	0	0	0.0	0.0	0.4436			19844	113.9378699999993	***
F9965_MLIG_G1	M2	8.0	-1969.8574260000003	0	0	0.0	0.0	79.3564	102.0	76.0	19844	113.9378699999993	***
F46008_SMED_G1	M2	14.0	-474.72495599999996	0	0	0.0	0.0	1.0919	0.0	0.0	10944	1.5676240000000234	-
F46008_SMED_G1	M1	12.0	-475.508768	0	0	0.0	0.0	0.742			10944	1.5676240000000234	-
